URS0000000D9B	MIRGENEDB	Cmi-Mir-92-P2d_3p	7868	miRNA	
URS0000003085	MIRGENEDB	Aae-Mir-279-P1_3p	7159	miRNA	
URS0000003085	MIRGENEDB	Dan-Mir-279-P1_3p	7217	miRNA	
URS0000003085	MIRGENEDB	Dme-Mir-279-P1_3p	7227	miRNA	
URS0000003085	MIRGENEDB	Dmo-Mir-279-P1_3p	7230	miRNA	
URS0000003085	MIRGENEDB	Dsi-Mir-279-P1_3p	7240	miRNA	
URS0000003085	MIRGENEDB	Dya-Mir-279-P1_3p	7245	miRNA	
URS0000003085	MIRGENEDB	Tca-Mir-279-o21_3p	7070	miRNA	
URS0000003D7D	MIRGENEDB	Ami-Mir-15-P1c_5p	8496	miRNA	
URS0000003D7D	MIRGENEDB	Cli-Mir-15-P1c_5p	8932	miRNA	
URS0000003D7D	MIRGENEDB	Cpi-Mir-15-P1c_5p	8478	miRNA	
URS0000003D7D	MIRGENEDB	Dre-Mir-15-P1d_5p	7955	miRNA	
URS0000003D7D	MIRGENEDB	Gga-Mir-15-P1c_5p	9031	miRNA	
URS0000003D7D	MIRGENEDB	Lch-Mir-15-P1c_5p	7897	miRNA	
URS0000003D7D	MIRGENEDB	Oan-Mir-15-P1c_5p	9258	miRNA	
URS0000003D7D	MIRGENEDB	Spt-Mir-15-P1c_5p	8508	miRNA	
URS0000003D7D	MIRGENEDB	Tgu-Mir-15-P1c_5p	59729	miRNA	
URS0000003D7D	MIRGENEDB	Xla-Mir-15-P1c1_5p	8355	miRNA	
URS0000003D7D	MIRGENEDB	Xla-Mir-15-P1c2_5p	8355	miRNA	
URS0000003D7D	MIRGENEDB	Xtr-Mir-15-P1c_5p	8364	miRNA	
URS000000541C	MIRGENEDB	Cel-Mir-2210_3p	6239	miRNA	
URS0000007FBA	MIRGENEDB	Bta-Mir-340_5p	9913	miRNA	
URS0000007FBA	MIRGENEDB	Cfa-Mir-340_5p	9615	miRNA	
URS0000007FBA	MIRGENEDB	Cpo-Mir-340_5p	10141	miRNA	
URS0000007FBA	MIRGENEDB	Dno-Mir-340_5p	9361	miRNA	
URS0000007FBA	MIRGENEDB	Ete-Mir-340_5p	9371	miRNA	
URS0000007FBA	MIRGENEDB	Hsa-Mir-340_5p	9606	miRNA	
URS0000007FBA	MIRGENEDB	Mml-Mir-340_5p	9544	miRNA	
URS0000007FBA	MIRGENEDB	Mmu-Mir-340_5p	10090	miRNA	
URS0000007FBA	MIRGENEDB	Ocu-Mir-340_5p	9986	miRNA	
URS0000007FBA	MIRGENEDB	Rno-Mir-340-P1_5p	10116	miRNA	
URS0000007FBA	MIRGENEDB	Rno-Mir-340-P2_5p	10116	miRNA	
URS000000B1C9	MIRGENEDB	Bta-Let-7-P1b_5p	9913	miRNA	
URS000000B1C9	MIRGENEDB	Cfa-Let-7-P1b_5p	9615	miRNA	
URS000000B1C9	MIRGENEDB	Cpo-Let-7-P1b_5p	10141	miRNA	
URS000000B1C9	MIRGENEDB	Ete-Let-7-P1b_5p	9371	miRNA	
URS000000B1C9	MIRGENEDB	Hsa-Let-7-P1b_5p	9606	miRNA	
URS000000B1C9	MIRGENEDB	Mml-Let-7-P1b_5p	9544	miRNA	
URS000000B1C9	MIRGENEDB	Mmu-Let-7-P1b_5p	10090	miRNA	
URS000000B1C9	MIRGENEDB	Ocu-Let-7-P1b_5p	9986	miRNA	
URS000000B1C9	MIRGENEDB	Rno-Let-7-P1b_5p	10116	piRNA	
URS000000CFDB	MIRGENEDB	Hsa-Mir-3200_3p	9606	miRNA	
URS000000CFDB	MIRGENEDB	Mml-Mir-3200_3p	9544	miRNA	
URS00000114BC	MIRGENEDB	Bta-Mir-146-P1_5p	9913	miRNA	
URS00000114BC	MIRGENEDB	Cfa-Mir-146-P1_5p	9615	miRNA	
URS00000114BC	MIRGENEDB	Dno-Mir-146-P1_5p	9361	miRNA	
URS00000114BC	MIRGENEDB	Ete-Mir-146-P1_5p	9371	miRNA	
URS00000114BC	MIRGENEDB	Hsa-Mir-146-P1_5p	9606	miRNA	
URS00000114BC	MIRGENEDB	Mdo-Mir-146-P1_5p	13616	miRNA	
URS00000114BC	MIRGENEDB	Mml-Mir-146-P1_5p	9544	miRNA	
URS00000114BC	MIRGENEDB	Mmu-Mir-146-P1_5p	10090	piRNA	
URS00000114BC	MIRGENEDB	Oan-Mir-146-P1_5p	9258	miRNA	
URS00000114BC	MIRGENEDB	Pma-Mir-146_5p	7757	miRNA	
URS00000114BC	MIRGENEDB	Rno-Mir-146-P1_5p	10116	miRNA	
URS00000114BC	MIRGENEDB	Sha-Mir-146-P1_5p	9305	miRNA	
URS000001156F	MIRGENEDB	Hsa-Mir-430-P11_3p	9606	miRNA	
URS0000012002	MIRGENEDB	Gja-Mir-132-P2_3p	146911	miRNA	
URS0000013DD8	MIRGENEDB	Bta-Mir-652_3p	9913	miRNA	
URS0000013DD8	MIRGENEDB	Cfa-Mir-652_3p	9615	miRNA	
URS0000013DD8	MIRGENEDB	Cpo-Mir-652_3p	10141	miRNA	
URS0000013DD8	MIRGENEDB	Dno-Mir-652_3p	9361	miRNA	
URS0000013DD8	MIRGENEDB	Ete-Mir-652_3p	9371	miRNA	
URS0000013DD8	MIRGENEDB	Hsa-Mir-652_3p	9606	miRNA	
URS0000013DD8	MIRGENEDB	Mml-Mir-652_3p	9544	miRNA	
URS0000013DD8	MIRGENEDB	Mmu-Mir-652_3p	10090	miRNA	
URS0000013DD8	MIRGENEDB	Ocu-Mir-652_3p	9986	miRNA	
URS0000013DD8	MIRGENEDB	Rno-Mir-652_3p	10116	miRNA	
